uses_https,suspicious_patterns_count,domain_age_days,uses_suspicious_tld,domain_length,uses_ip,redirects,subdomains_count,url_length,label
1.0,3.0,35.0,0.0,38.0,0.0,0.0,4.0,165.0,1.0
1.0,0.0,7171.0,1.0,15.0,0.0,2.0,2.0,72.0,0.0
1.0,2.0,3976.0,0.0,15.0,1.0,0.0,0.0,62.0,0.0
0.0,4.0,7.0,1.0,21.0,1.0,0.0,0.0,69.0,1.0
1.0,4.0,1.0,1.0,22.0,0.0,4.0,0.0,70.0,1.0
0.0,1.0,7339.0,0.0,22.0,1.0,1.0,2.0,63.0,0.0
0.0,7.0,114.0,1.0,39.0,0.0,0.0,5.0,116.0,1.0
1.0,1.0,5887.0,1.0,15.0,0.0,1.0,2.0,10.0,0.0
0.0,3.0,14.0,1.0,34.0,0.0,3.0,2.0,134.0,1.0
0.0,0.0,4397.0,0.0,20.0,1.0,0.0,1.0,75.0,0.0
0.0,4.0,2.0,0.0,25.0,1.0,6.0,5.0,133.0,1.0
1.0,0.0,4419.0,1.0,11.0,0.0,0.0,2.0,30.0,0.0
1.0,0.0,7406.0,0.0,19.0,1.0,0.0,0.0,11.0,0.0
1.0,0.0,6297.0,0.0,17.0,1.0,1.0,0.0,50.0,0.0
1.0,4.0,95.0,0.0,40.0,0.0,1.0,5.0,125.0,1.0
1.0,3.0,84.0,0.0,10.0,1.0,2.0,5.0,91.0,1.0
1.0,4.0,13.0,1.0,23.0,1.0,0.0,3.0,181.0,1.0
1.0,1.0,3768.0,0.0,11.0,0.0,2.0,0.0,10.0,0.0
1.0,7.0,26.0,1.0,14.0,1.0,3.0,5.0,133.0,1.0
1.0,1.0,8205.0,0.0,15.0,0.0,0.0,2.0,35.0,0.0
1.0,2.0,5323.0,0.0,13.0,0.0,0.0,1.0,27.0,0.0
0.0,8.0,27.0,1.0,34.0,1.0,2.0,1.0,124.0,1.0
0.0,8.0,78.0,0.0,25.0,1.0,0.0,2.0,153.0,1.0
0.0,5.0,70.0,1.0,27.0,0.0,3.0,2.0,82.0,1.0
0.0,0.0,2266.0,0.0,7.0,0.0,0.0,1.0,62.0,0.0
1.0,1.0,4423.0,1.0,11.0,0.0,0.0,2.0,35.0,0.0
1.0,0.0,955.0,1.0,25.0,0.0,0.0,1.0,65.0,0.0
1.0,1.0,6421.0,0.0,24.0,0.0,1.0,1.0,72.0,0.0
1.0,1.0,8884.0,0.0,15.0,0.0,1.0,2.0,38.0,0.0
1.0,0.0,3965.0,0.0,24.0,1.0,0.0,0.0,67.0,0.0
1.0,5.0,22.0,1.0,25.0,0.0,0.0,5.0,93.0,1.0
0.0,2.0,7947.0,0.0,5.0,0.0,0.0,2.0,70.0,0.0
1.0,0.0,7074.0,0.0,10.0,0.0,0.0,1.0,15.0,0.0
1.0,5.0,50.0,1.0,24.0,1.0,2.0,1.0,163.0,1.0
1.0,6.0,11.0,0.0,41.0,0.0,1.0,3.0,130.0,1.0
1.0,8.0,62.0,0.0,17.0,0.0,1.0,3.0,155.0,1.0
0.0,0.0,4.0,1.0,26.0,0.0,8.0,3.0,111.0,1.0
1.0,0.0,5186.0,1.0,7.0,0.0,1.0,0.0,24.0,0.0
1.0,7.0,12.0,1.0,39.0,1.0,0.0,0.0,98.0,1.0
1.0,9.0,85.0,0.0,29.0,0.0,1.0,5.0,103.0,1.0
0.0,8.0,63.0,1.0,17.0,0.0,0.0,2.0,161.0,1.0
1.0,4.0,112.0,0.0,44.0,1.0,0.0,2.0,154.0,1.0
1.0,0.0,7118.0,0.0,4.0,0.0,0.0,1.0,12.0,0.0
0.0,8.0,104.0,1.0,23.0,1.0,1.0,3.0,70.0,1.0
1.0,7.0,128.0,1.0,10.0,0.0,2.0,3.0,140.0,1.0
0.0,4.0,56.0,0.0,10.0,0.0,3.0,1.0,182.0,1.0
0.0,5.0,24.0,0.0,35.0,1.0,3.0,0.0,67.0,1.0
1.0,0.0,4494.0,1.0,22.0,0.0,0.0,0.0,38.0,0.0
1.0,0.0,7613.0,0.0,10.0,0.0,0.0,0.0,71.0,0.0
1.0,0.0,8222.0,1.0,6.0,1.0,2.0,2.0,69.0,0.0
0.0,6.0,34.0,1.0,11.0,0.0,2.0,1.0,122.0,1.0
0.0,7.0,12.0,0.0,35.0,0.0,1.0,2.0,55.0,1.0
1.0,7.0,38.0,0.0,43.0,0.0,8.0,5.0,60.0,1.0
1.0,1.0,9082.0,1.0,18.0,0.0,1.0,1.0,39.0,0.0
1.0,1.0,9871.0,1.0,14.0,0.0,0.0,1.0,25.0,0.0
0.0,0.0,3346.0,0.0,22.0,1.0,2.0,1.0,54.0,0.0
0.0,3.0,41.0,0.0,13.0,1.0,0.0,1.0,94.0,1.0
1.0,0.0,7144.0,1.0,5.0,0.0,0.0,2.0,61.0,0.0
1.0,6.0,7.0,1.0,37.0,1.0,4.0,2.0,179.0,1.0
1.0,6.0,118.0,0.0,10.0,1.0,0.0,2.0,61.0,1.0
0.0,8.0,27.0,0.0,31.0,1.0,3.0,4.0,61.0,1.0
1.0,0.0,4969.0,1.0,15.0,1.0,0.0,0.0,24.0,0.0
0.0,7.0,43.0,1.0,15.0,0.0,1.0,0.0,180.0,1.0
1.0,0.0,6284.0,0.0,12.0,0.0,0.0,2.0,19.0,0.0
1.0,5.0,109.0,0.0,35.0,1.0,0.0,1.0,79.0,1.0
1.0,0.0,7231.0,0.0,10.0,0.0,0.0,0.0,29.0,0.0
1.0,1.0,4957.0,0.0,16.0,0.0,2.0,2.0,59.0,0.0
1.0,2.0,8580.0,0.0,15.0,1.0,0.0,2.0,60.0,0.0
1.0,4.0,18.0,1.0,37.0,0.0,0.0,4.0,101.0,1.0
1.0,2.0,4462.0,0.0,12.0,0.0,0.0,1.0,62.0,0.0
1.0,0.0,6635.0,0.0,24.0,0.0,1.0,1.0,41.0,0.0
1.0,4.0,100.0,0.0,32.0,0.0,2.0,2.0,158.0,1.0
0.0,0.0,2413.0,0.0,24.0,1.0,2.0,0.0,54.0,0.0
0.0,5.0,92.0,1.0,45.0,1.0,3.0,1.0,93.0,1.0
1.0,0.0,6656.0,0.0,13.0,1.0,0.0,1.0,58.0,0.0
0.0,0.0,4650.0,1.0,24.0,0.0,2.0,1.0,70.0,0.0
1.0,10.0,30.0,0.0,50.0,0.0,0.0,2.0,70.0,1.0
1.0,0.0,1568.0,0.0,23.0,0.0,2.0,2.0,34.0,0.0
1.0,0.0,260.0,0.0,14.0,0.0,2.0,0.0,39.0,0.0
1.0,2.0,6242.0,0.0,10.0,1.0,1.0,1.0,28.0,0.0
1.0,1.0,2378.0,0.0,7.0,0.0,2.0,0.0,79.0,0.0
1.0,1.0,7507.0,0.0,5.0,0.0,4.0,1.0,55.0,0.0
0.0,4.0,21.0,1.0,43.0,0.0,6.0,2.0,147.0,1.0
1.0,2.0,14.0,0.0,19.0,1.0,0.0,2.0,65.0,1.0
1.0,4.0,52.0,1.0,38.0,1.0,2.0,4.0,140.0,1.0
1.0,3.0,65.0,0.0,47.0,1.0,0.0,5.0,88.0,1.0
1.0,0.0,2011.0,0.0,12.0,0.0,1.0,0.0,71.0,0.0
1.0,3.0,92.0,1.0,50.0,0.0,1.0,3.0,73.0,1.0
1.0,8.0,109.0,1.0,38.0,1.0,0.0,2.0,165.0,1.0
1.0,0.0,6640.0,1.0,5.0,1.0,0.0,0.0,73.0,0.0
1.0,4.0,5295.0,1.0,24.0,0.0,1.0,0.0,15.0,0.0
0.0,0.0,68.0,0.0,42.0,1.0,6.0,4.0,130.0,1.0
0.0,6.0,66.0,0.0,39.0,0.0,1.0,1.0,85.0,1.0
0.0,1.0,2325.0,0.0,10.0,0.0,0.0,0.0,46.0,0.0
0.0,0.0,2838.0,0.0,4.0,0.0,0.0,1.0,78.0,0.0
1.0,0.0,8564.0,0.0,9.0,0.0,0.0,2.0,27.0,0.0
0.0,6.0,83.0,1.0,26.0,0.0,0.0,1.0,131.0,1.0
1.0,0.0,3906.0,1.0,6.0,0.0,0.0,1.0,76.0,0.0
1.0,1.0,1769.0,0.0,17.0,0.0,0.0,0.0,39.0,0.0
1.0,0.0,6460.0,0.0,14.0,0.0,0.0,1.0,76.0,0.0
1.0,6.0,79.0,0.0,29.0,1.0,2.0,4.0,113.0,1.0
1.0,0.0,2072.0,1.0,13.0,0.0,1.0,2.0,70.0,0.0
1.0,4.0,99.0,0.0,36.0,0.0,8.0,0.0,164.0,1.0
1.0,1.0,573.0,0.0,24.0,0.0,2.0,0.0,20.0,0.0
1.0,0.0,5418.0,1.0,24.0,0.0,0.0,0.0,41.0,0.0
1.0,0.0,5579.0,0.0,11.0,0.0,0.0,0.0,63.0,0.0
1.0,0.0,8074.0,0.0,12.0,0.0,1.0,2.0,48.0,0.0
0.0,4.0,21.0,1.0,14.0,1.0,4.0,2.0,186.0,1.0
0.0,6.0,23.0,1.0,42.0,0.0,3.0,0.0,186.0,1.0
0.0,2.0,42.0,1.0,16.0,1.0,2.0,5.0,59.0,1.0
0.0,1.0,9633.0,0.0,24.0,0.0,0.0,2.0,71.0,0.0
0.0,4.0,77.0,0.0,12.0,0.0,0.0,1.0,72.0,1.0
1.0,1.0,2009.0,1.0,5.0,0.0,1.0,2.0,68.0,0.0
0.0,4.0,11.0,0.0,20.0,0.0,1.0,0.0,66.0,1.0
1.0,0.0,5948.0,0.0,25.0,0.0,0.0,1.0,63.0,0.0
1.0,3.0,123.0,0.0,21.0,1.0,2.0,3.0,140.0,1.0
0.0,0.0,8371.0,1.0,15.0,1.0,0.0,0.0,80.0,0.0
0.0,1.0,4144.0,1.0,7.0,0.0,1.0,1.0,43.0,0.0
1.0,2.0,1749.0,0.0,18.0,0.0,1.0,0.0,65.0,0.0
0.0,4.0,12.0,0.0,35.0,1.0,0.0,2.0,84.0,1.0
1.0,0.0,1810.0,0.0,12.0,1.0,0.0,0.0,21.0,0.0
1.0,3.0,34.0,1.0,50.0,0.0,5.0,2.0,189.0,1.0
1.0,4.0,45.0,0.0,48.0,1.0,1.0,5.0,57.0,1.0
1.0,1.0,9525.0,0.0,9.0,0.0,0.0,0.0,24.0,0.0
1.0,1.0,5118.0,0.0,14.0,1.0,1.0,1.0,68.0,0.0
1.0,0.0,6308.0,0.0,23.0,0.0,1.0,0.0,10.0,0.0
0.0,2.0,2993.0,1.0,18.0,0.0,1.0,1.0,16.0,0.0
1.0,0.0,2316.0,0.0,4.0,0.0,0.0,1.0,24.0,0.0
1.0,0.0,5774.0,0.0,15.0,1.0,0.0,0.0,39.0,0.0
0.0,4.0,121.0,1.0,35.0,0.0,6.0,3.0,96.0,1.0
0.0,5.0,43.0,0.0,25.0,1.0,9.0,1.0,114.0,1.0
1.0,0.0,7484.0,0.0,20.0,0.0,1.0,0.0,73.0,0.0
0.0,1.0,41.0,0.0,50.0,1.0,2.0,0.0,79.0,1.0
1.0,7.0,64.0,1.0,12.0,0.0,1.0,2.0,104.0,1.0
1.0,0.0,7474.0,0.0,25.0,1.0,1.0,2.0,65.0,0.0
0.0,0.0,6389.0,0.0,6.0,0.0,0.0,2.0,18.0,0.0
1.0,4.0,32.0,0.0,38.0,0.0,6.0,2.0,124.0,1.0
1.0,7.0,27.0,0.0,32.0,0.0,3.0,2.0,75.0,1.0
1.0,0.0,7498.0,0.0,25.0,0.0,0.0,0.0,41.0,0.0
1.0,6.0,64.0,1.0,30.0,1.0,2.0,0.0,127.0,1.0
1.0,0.0,3489.0,0.0,11.0,0.0,0.0,1.0,57.0,0.0
1.0,4.0,105.0,0.0,25.0,0.0,2.0,4.0,73.0,1.0
1.0,0.0,9477.0,0.0,12.0,1.0,2.0,2.0,19.0,0.0
0.0,4.0,176.0,0.0,34.0,1.0,1.0,0.0,117.0,1.0
1.0,4.0,20.0,1.0,16.0,0.0,0.0,1.0,90.0,1.0
1.0,0.0,9452.0,0.0,11.0,1.0,0.0,2.0,76.0,0.0
1.0,1.0,6189.0,0.0,12.0,0.0,0.0,1.0,36.0,0.0
0.0,1.0,4381.0,0.0,12.0,0.0,2.0,0.0,41.0,0.0
1.0,1.0,2035.0,0.0,14.0,0.0,1.0,0.0,62.0,0.0
1.0,10.0,17.0,1.0,15.0,0.0,0.0,4.0,143.0,1.0
1.0,5.0,62.0,0.0,19.0,1.0,3.0,1.0,86.0,1.0
1.0,3.0,76.0,1.0,28.0,1.0,1.0,1.0,161.0,1.0
1.0,0.0,6047.0,0.0,18.0,0.0,4.0,1.0,21.0,0.0
0.0,9.0,72.0,1.0,33.0,0.0,3.0,1.0,166.0,1.0
1.0,2.0,8365.0,0.0,16.0,0.0,0.0,1.0,51.0,0.0
0.0,3.0,18.0,1.0,11.0,0.0,7.0,5.0,52.0,1.0
1.0,0.0,5842.0,0.0,16.0,0.0,2.0,2.0,21.0,0.0
1.0,1.0,7663.0,0.0,16.0,0.0,0.0,0.0,37.0,0.0
1.0,5.0,25.0,1.0,16.0,1.0,1.0,3.0,142.0,1.0
1.0,0.0,6857.0,1.0,16.0,0.0,3.0,1.0,44.0,0.0
1.0,6.0,99.0,1.0,17.0,0.0,1.0,0.0,89.0,1.0
1.0,0.0,199.0,0.0,10.0,0.0,1.0,1.0,38.0,0.0
1.0,1.0,5260.0,0.0,21.0,0.0,0.0,0.0,26.0,0.0
1.0,1.0,7880.0,1.0,8.0,0.0,0.0,1.0,76.0,0.0
1.0,3.0,4.0,0.0,45.0,0.0,0.0,4.0,81.0,1.0
0.0,1.0,62.0,0.0,32.0,1.0,0.0,2.0,101.0,1.0
0.0,4.0,39.0,1.0,12.0,1.0,2.0,3.0,68.0,1.0
1.0,0.0,4330.0,0.0,3.0,1.0,0.0,1.0,11.0,0.0
0.0,2.0,8637.0,0.0,4.0,0.0,0.0,1.0,73.0,0.0
1.0,0.0,4360.0,0.0,25.0,0.0,0.0,1.0,24.0,0.0
1.0,3.0,84.0,0.0,10.0,0.0,2.0,3.0,92.0,1.0
1.0,0.0,8656.0,0.0,7.0,0.0,0.0,0.0,29.0,0.0
1.0,0.0,2934.0,0.0,17.0,0.0,0.0,2.0,62.0,0.0
0.0,3.0,110.0,1.0,38.0,0.0,1.0,5.0,62.0,1.0
0.0,0.0,762.0,0.0,22.0,0.0,1.0,2.0,10.0,0.0
0.0,7.0,155.0,0.0,34.0,1.0,0.0,4.0,184.0,1.0
1.0,1.0,2195.0,1.0,7.0,0.0,2.0,1.0,68.0,0.0
0.0,3.0,57.0,1.0,46.0,0.0,4.0,3.0,161.0,1.0
0.0,0.0,7068.0,0.0,20.0,1.0,1.0,2.0,41.0,0.0
1.0,7.0,90.0,1.0,24.0,1.0,9.0,4.0,51.0,1.0
1.0,2.0,3141.0,0.0,17.0,0.0,1.0,2.0,75.0,0.0
0.0,1.0,2608.0,0.0,14.0,1.0,0.0,1.0,76.0,0.0
1.0,3.0,104.0,1.0,11.0,0.0,4.0,2.0,114.0,1.0
1.0,2.0,6654.0,1.0,10.0,0.0,1.0,1.0,72.0,0.0
1.0,4.0,7.0,0.0,37.0,0.0,0.0,2.0,72.0,1.0
0.0,4.0,102.0,0.0,17.0,0.0,2.0,1.0,125.0,1.0
1.0,0.0,4491.0,1.0,6.0,0.0,2.0,2.0,17.0,0.0
0.0,5.0,47.0,0.0,34.0,1.0,8.0,0.0,134.0,1.0
1.0,0.0,1865.0,1.0,19.0,0.0,0.0,2.0,16.0,0.0
1.0,2.0,1182.0,0.0,20.0,0.0,0.0,0.0,42.0,0.0
1.0,0.0,8260.0,0.0,4.0,0.0,1.0,1.0,15.0,0.0
1.0,1.0,1619.0,0.0,23.0,0.0,0.0,0.0,67.0,0.0
1.0,4.0,129.0,0.0,29.0,1.0,1.0,4.0,70.0,1.0
0.0,0.0,3966.0,0.0,21.0,0.0,2.0,2.0,50.0,0.0
0.0,5.0,67.0,0.0,13.0,1.0,0.0,0.0,113.0,1.0
1.0,3.0,66.0,0.0,26.0,0.0,2.0,1.0,166.0,1.0
1.0,0.0,9482.0,0.0,13.0,1.0,0.0,1.0,43.0,0.0
1.0,5.0,47.0,1.0,43.0,0.0,2.0,1.0,190.0,1.0
0.0,4.0,100.0,1.0,11.0,0.0,2.0,5.0,182.0,1.0
1.0,1.0,6680.0,0.0,23.0,0.0,0.0,2.0,17.0,0.0
1.0,2.0,89.0,1.0,19.0,1.0,2.0,0.0,181.0,1.0
1.0,5.0,95.0,1.0,49.0,0.0,0.0,1.0,148.0,1.0
0.0,6.0,150.0,1.0,43.0,0.0,0.0,2.0,101.0,1.0
1.0,1.0,3108.0,1.0,25.0,0.0,1.0,1.0,43.0,0.0
1.0,0.0,6691.0,0.0,10.0,0.0,1.0,2.0,73.0,0.0
1.0,4.0,54.0,0.0,35.0,1.0,1.0,5.0,145.0,1.0
0.0,0.0,2753.0,1.0,25.0,0.0,0.0,2.0,31.0,0.0
0.0,2.0,72.0,1.0,40.0,1.0,3.0,3.0,87.0,1.0
1.0,9.0,111.0,0.0,31.0,0.0,7.0,2.0,75.0,1.0
1.0,0.0,2719.0,0.0,5.0,0.0,0.0,2.0,77.0,0.0
0.0,5.0,93.0,1.0,29.0,0.0,5.0,4.0,67.0,1.0
1.0,1.0,6924.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0
1.0,1.0,4215.0,1.0,11.0,1.0,3.0,0.0,37.0,0.0
1.0,0.0,3981.0,0.0,17.0,0.0,0.0,1.0,66.0,0.0
1.0,4.0,34.0,0.0,24.0,0.0,0.0,3.0,59.0,1.0
1.0,0.0,6711.0,0.0,15.0,1.0,1.0,2.0,76.0,0.0
0.0,5.0,7.0,1.0,17.0,1.0,9.0,4.0,51.0,1.0
0.0,5.0,11.0,0.0,38.0,0.0,1.0,2.0,109.0,1.0
1.0,0.0,9860.0,1.0,7.0,1.0,0.0,0.0,37.0,0.0
1.0,0.0,7973.0,0.0,11.0,0.0,2.0,1.0,53.0,0.0
0.0,7.0,50.0,0.0,45.0,0.0,3.0,0.0,102.0,1.0
0.0,2.0,148.0,1.0,19.0,0.0,0.0,5.0,143.0,1.0
1.0,2.0,6394.0,0.0,19.0,0.0,0.0,0.0,28.0,0.0
1.0,0.0,8169.0,1.0,11.0,0.0,1.0,2.0,77.0,0.0
1.0,6.0,98.0,1.0,42.0,1.0,7.0,1.0,154.0,1.0
1.0,1.0,5771.0,0.0,16.0,0.0,0.0,1.0,75.0,0.0
0.0,6.0,119.0,1.0,37.0,0.0,0.0,3.0,172.0,1.0
0.0,8.0,54.0,0.0,26.0,0.0,1.0,0.0,116.0,1.0
1.0,8.0,120.0,0.0,39.0,0.0,0.0,1.0,51.0,1.0
1.0,0.0,9418.0,1.0,19.0,0.0,0.0,2.0,51.0,0.0
0.0,3.0,116.0,1.0,46.0,0.0,0.0,5.0,154.0,1.0
1.0,0.0,1548.0,1.0,18.0,0.0,0.0,1.0,22.0,0.0
1.0,4.0,153.0,0.0,27.0,1.0,5.0,2.0,178.0,1.0
1.0,0.0,4310.0,0.0,14.0,0.0,1.0,0.0,33.0,0.0
1.0,4.0,34.0,0.0,34.0,0.0,5.0,1.0,143.0,1.0
1.0,6.0,88.0,1.0,40.0,1.0,0.0,1.0,131.0,1.0
1.0,0.0,68.0,1.0,24.0,1.0,0.0,0.0,31.0,0.0
1.0,4.0,1376.0,0.0,4.0,0.0,2.0,0.0,21.0,0.0
1.0,1.0,2252.0,1.0,16.0,0.0,1.0,0.0,74.0,0.0
0.0,5.0,11.0,0.0,22.0,1.0,2.0,4.0,152.0,1.0
0.0,5.0,117.0,1.0,16.0,0.0,0.0,0.0,140.0,1.0
1.0,4.0,38.0,0.0,26.0,1.0,0.0,3.0,175.0,1.0
1.0,0.0,807.0,0.0,8.0,0.0,1.0,2.0,67.0,0.0
0.0,4.0,125.0,0.0,13.0,0.0,8.0,4.0,179.0,1.0
1.0,1.0,36.0,0.0,43.0,1.0,3.0,5.0,133.0,1.0
1.0,4.0,39.0,0.0,29.0,1.0,0.0,2.0,167.0,1.0
1.0,1.0,1915.0,0.0,25.0,0.0,0.0,1.0,62.0,0.0
1.0,1.0,4820.0,0.0,24.0,0.0,0.0,1.0,35.0,0.0
1.0,8.0,51.0,0.0,17.0,0.0,1.0,1.0,199.0,1.0
1.0,0.0,7429.0,0.0,9.0,1.0,0.0,1.0,10.0,0.0
1.0,6.0,45.0,0.0,15.0,0.0,1.0,4.0,79.0,1.0
1.0,0.0,1286.0,0.0,6.0,1.0,2.0,2.0,51.0,0.0
1.0,7.0,97.0,0.0,47.0,0.0,1.0,1.0,184.0,1.0
1.0,1.0,4512.0,0.0,9.0,0.0,2.0,2.0,51.0,0.0
0.0,5.0,32.0,1.0,30.0,1.0,0.0,4.0,108.0,1.0
1.0,2.0,5926.0,1.0,4.0,1.0,2.0,1.0,23.0,0.0
0.0,7.0,22.0,0.0,43.0,1.0,8.0,2.0,157.0,1.0
0.0,0.0,3524.0,0.0,16.0,1.0,2.0,1.0,14.0,0.0
0.0,4.0,71.0,1.0,46.0,0.0,1.0,2.0,124.0,1.0
1.0,0.0,6725.0,0.0,14.0,0.0,0.0,0.0,62.0,0.0
1.0,4.0,70.0,1.0,21.0,1.0,1.0,4.0,86.0,1.0
0.0,5.0,117.0,1.0,23.0,1.0,8.0,0.0,61.0,1.0
1.0,4.0,43.0,0.0,23.0,1.0,5.0,1.0,83.0,1.0
0.0,0.0,5214.0,0.0,19.0,0.0,0.0,2.0,36.0,0.0
1.0,0.0,471.0,0.0,25.0,0.0,1.0,1.0,61.0,0.0
1.0,0.0,7324.0,1.0,12.0,0.0,1.0,2.0,18.0,0.0
0.0,0.0,3116.0,0.0,8.0,1.0,0.0,1.0,64.0,0.0
0.0,3.0,95.0,0.0,31.0,1.0,9.0,4.0,188.0,1.0
1.0,5.0,15.0,0.0,39.0,1.0,0.0,5.0,153.0,1.0
0.0,4.0,98.0,0.0,45.0,0.0,2.0,5.0,92.0,1.0
1.0,0.0,9199.0,0.0,20.0,0.0,0.0,2.0,51.0,0.0
0.0,5.0,8.0,1.0,41.0,0.0,1.0,4.0,161.0,1.0
0.0,7.0,16.0,1.0,30.0,0.0,0.0,0.0,55.0,1.0
1.0,3.0,101.0,1.0,40.0,0.0,0.0,2.0,194.0,1.0
0.0,0.0,8944.0,0.0,6.0,0.0,0.0,1.0,42.0,0.0
1.0,7.0,69.0,0.0,39.0,0.0,3.0,2.0,191.0,1.0
1.0,0.0,1622.0,0.0,16.0,0.0,2.0,1.0,74.0,0.0
0.0,1.0,1074.0,0.0,18.0,0.0,2.0,2.0,68.0,0.0
1.0,0.0,6698.0,0.0,10.0,0.0,1.0,0.0,71.0,0.0
1.0,1.0,6048.0,1.0,14.0,0.0,2.0,0.0,45.0,0.0
1.0,5.0,14.0,1.0,23.0,1.0,1.0,3.0,132.0,1.0
1.0,7.0,140.0,1.0,46.0,0.0,2.0,1.0,93.0,1.0
1.0,5.0,24.0,0.0,20.0,0.0,4.0,0.0,120.0,1.0
1.0,1.0,5451.0,1.0,5.0,0.0,0.0,1.0,16.0,0.0
1.0,10.0,22.0,1.0,19.0,0.0,2.0,0.0,124.0,1.0
1.0,1.0,216.0,0.0,11.0,0.0,0.0,0.0,80.0,0.0
1.0,5.0,8378.0,1.0,7.0,1.0,2.0,0.0,35.0,0.0
1.0,0.0,4347.0,0.0,3.0,0.0,1.0,0.0,67.0,0.0
0.0,6.0,14.0,0.0,19.0,1.0,0.0,2.0,130.0,1.0
1.0,0.0,1269.0,1.0,20.0,0.0,1.0,2.0,58.0,0.0
0.0,3.0,81.0,0.0,26.0,0.0,0.0,4.0,53.0,1.0
1.0,3.0,50.0,0.0,26.0,0.0,2.0,1.0,141.0,1.0
1.0,0.0,4664.0,0.0,20.0,0.0,0.0,0.0,27.0,0.0
1.0,0.0,2258.0,1.0,12.0,1.0,2.0,0.0,67.0,0.0
1.0,1.0,1056.0,1.0,19.0,0.0,0.0,2.0,67.0,0.0
1.0,8.0,35.0,0.0,34.0,0.0,3.0,5.0,142.0,1.0
1.0,0.0,1068.0,0.0,3.0,0.0,1.0,1.0,17.0,0.0
1.0,5.0,3948.0,0.0,12.0,1.0,2.0,0.0,27.0,0.0
1.0,0.0,4736.0,0.0,8.0,0.0,0.0,1.0,32.0,0.0
1.0,5.0,73.0,1.0,38.0,0.0,7.0,3.0,138.0,1.0
0.0,0.0,9295.0,0.0,17.0,0.0,1.0,0.0,44.0,0.0
1.0,7.0,21.0,1.0,38.0,1.0,5.0,1.0,185.0,1.0
1.0,2.0,44.0,1.0,46.0,0.0,1.0,2.0,132.0,1.0
1.0,0.0,2465.0,1.0,12.0,1.0,0.0,1.0,39.0,0.0
1.0,2.0,3983.0,0.0,8.0,0.0,0.0,0.0,47.0,0.0
0.0,5.0,51.0,0.0,12.0,1.0,1.0,0.0,182.0,1.0
1.0,1.0,96.0,1.0,43.0,1.0,2.0,5.0,163.0,1.0
1.0,1.0,2469.0,1.0,17.0,1.0,0.0,0.0,32.0,0.0
0.0,4.0,11.0,0.0,20.0,1.0,4.0,0.0,97.0,1.0
0.0,5.0,25.0,1.0,39.0,1.0,8.0,1.0,73.0,1.0
0.0,0.0,829.0,0.0,14.0,0.0,0.0,0.0,28.0,0.0
0.0,0.0,9651.0,0.0,3.0,0.0,0.0,2.0,78.0,0.0
1.0,6.0,14.0,0.0,46.0,0.0,2.0,4.0,107.0,1.0
1.0,2.0,23.0,0.0,31.0,1.0,9.0,3.0,109.0,1.0
1.0,3.0,162.0,0.0,27.0,1.0,0.0,4.0,119.0,1.0
1.0,2.0,2987.0,1.0,13.0,0.0,0.0,2.0,27.0,0.0
0.0,4.0,107.0,1.0,19.0,1.0,1.0,0.0,111.0,1.0
0.0,9.0,14.0,0.0,32.0,1.0,0.0,2.0,119.0,1.0
0.0,4.0,47.0,0.0,20.0,1.0,1.0,5.0,108.0,1.0
0.0,0.0,3069.0,0.0,16.0,0.0,0.0,0.0,10.0,0.0
1.0,2.0,50.0,0.0,21.0,0.0,1.0,2.0,107.0,1.0
0.0,2.0,101.0,1.0,28.0,0.0,9.0,3.0,87.0,1.0
0.0,0.0,3521.0,0.0,25.0,0.0,0.0,0.0,51.0,0.0
1.0,5.0,92.0,0.0,46.0,1.0,0.0,0.0,174.0,1.0
0.0,3.0,55.0,1.0,12.0,1.0,3.0,3.0,82.0,1.0
1.0,0.0,7980.0,1.0,9.0,0.0,0.0,2.0,74.0,0.0
1.0,1.0,9971.0,1.0,6.0,1.0,2.0,2.0,60.0,0.0
1.0,5.0,4.0,1.0,45.0,0.0,4.0,4.0,193.0,1.0
1.0,0.0,329.0,0.0,11.0,0.0,0.0,1.0,67.0,0.0
0.0,1.0,399.0,0.0,3.0,0.0,0.0,1.0,72.0,0.0
1.0,1.0,9114.0,1.0,16.0,0.0,1.0,0.0,62.0,0.0
1.0,7.0,40.0,1.0,48.0,0.0,7.0,4.0,100.0,1.0
0.0,3.0,63.0,0.0,45.0,0.0,0.0,1.0,92.0,1.0
1.0,0.0,881.0,0.0,22.0,0.0,0.0,0.0,23.0,0.0
1.0,1.0,9.0,1.0,38.0,0.0,0.0,1.0,157.0,1.0
0.0,1.0,9187.0,0.0,23.0,0.0,0.0,0.0,67.0,0.0
1.0,1.0,427.0,1.0,5.0,1.0,0.0,1.0,34.0,0.0
1.0,0.0,8095.0,0.0,17.0,0.0,1.0,1.0,65.0,0.0
1.0,0.0,8644.0,0.0,25.0,1.0,0.0,2.0,79.0,0.0
1.0,2.0,8369.0,1.0,18.0,0.0,2.0,1.0,59.0,0.0
1.0,4.0,50.0,1.0,26.0,0.0,7.0,1.0,144.0,1.0
1.0,6.0,2.0,0.0,46.0,1.0,2.0,3.0,200.0,1.0
1.0,2.0,18.0,0.0,39.0,0.0,4.0,1.0,97.0,1.0
1.0,6.0,44.0,0.0,50.0,1.0,1.0,0.0,114.0,1.0
